farm_id,date,sR,mR,dR,pF,lF,label
38,2023-04-24,0.2311756935270806,0.15984147952443858,0.6089828269484808,1.514,0.015852047556142668,0
38,2023-04-25,0.2523117569352708,0.08850726552179657,0.6591809775429326,1.514,0.01673271686481726,0
38,2023-04-26,0.2628797886393659,0.0607661822985469,0.6763540290620872,1.514,0.017613386173491855,0
38,2023-04-27,0.24702774108322326,0.07397622192866579,0.678996036988111,1.514,0.01805372082782915,0
38,2023-04-28,0.2404227212681638,0.0726552179656539,0.6869220607661823,1.514,0.018934390136503745,0
38,2023-04-29,0.23645970937912814,0.06340819022457067,0.7001321003963011,1.514,0.019374724790841038,0
38,2023-04-30,0.22985468956406868,0.05151915455746367,0.7186261558784677,1.514,0.019815059445178335,0
38,2023-05-01,0.22457067371202113,0.052840158520475564,0.7225891677675033,1.514,0.02025539409951563,0
38,2023-05-02,0.2166446499339498,0.05019815059445178,0.7331571994715984,1.514,0.020695728753852928,0
38,2023-05-03,0.2047556142668428,0.052840158520475564,0.7424042272126816,1.514,0.021136063408190225,0
38,2023-05-04,0.17569352708058125,0.062087186261558784,0.76221928665786,1.514,0.02157639806252752,0
38,2023-05-05,0.17437252311756934,0.046235138705416116,0.7793923381770145,1.514,0.022016732716864818,0
38,2023-05-06,0.17305151915455746,0.046235138705416116,0.7807133421400264,1.514,0.02289740202553941,0
38,2023-05-07,0.14002642007926025,0.062087186261558784,0.797886393659181,1.514,0.02333773667987671,0
38,2023-05-08,0.13474240422721268,0.06340819022457067,0.8018494055482166,1.514,0.023778071334214,0
38,2023-05-09,0.130779392338177,0.05019815059445178,0.8190224570673712,1.514,0.024218405988551298,0
38,2023-05-10,0.11492734478203434,0.05416116248348745,0.8309114927344782,1.514,0.0246587406428886,0
38,2023-05-11,0.10435931307793923,0.052840158520475564,0.8428005284015853,1.514,0.02509907529722589,0
38,2023-05-12,0.095112285336856,0.046235138705416116,0.8586525759577279,1.514,0.025979744605900485,0
38,2023-05-13,0.083223249669749,0.04227212681638045,0.8745046235138706,1.514,0.02686041391457508,0
38,2023-05-14,0.08058124174372523,0.035667107001321,0.8837516512549538,1.514,0.02774108322324967,0
38,2023-05-15,0.0726552179656539,0.03830911492734478,0.8890356671070013,1.514,0.028181417877586965,0
38,2023-05-16,0.06737120211360634,0.04227212681638045,0.8903566710700133,1.514,0.028621752531924265,0
38,2023-05-17,0.05548216644649934,0.04491413474240423,0.8996036988110965,1.514,0.02906208718626156,0
38,2023-05-18,0.052840158520475564,0.043593130779392336,0.9035667107001321,1.514,0.029502421840598855,0
38,2023-05-19,0.0488771466314399,0.035667107001321,0.9154557463672391,1.514,0.030383091149273445,0
38,2023-05-20,0.046235138705416116,0.02906208718626156,0.9247027741083224,1.514,0.030823425803610745,0
38,2023-05-21,0.04491413474240423,0.026420079260237782,0.9286657859973579,1.514,0.03126376045794804,0
38,2023-05-22,0.043593130779392336,0.021136063408190225,0.9352708058124174,1.514,0.031704095112285335,0
38,2023-05-23,0.0488771466314399,0.013210039630118891,0.9379128137384413,1.514,0.03258476442095993,0
38,2023-05-24,0.04095112285336856,0.019815059445178335,0.9392338177014531,1.514,0.03346543372963452,0
38,2023-05-25,0.036988110964332896,0.022457067371202115,0.940554821664465,1.514,0.03390576838397182,0
38,2023-05-26,0.034346103038309116,0.022457067371202115,0.9431968295904888,1.514,0.034346103038309116,0
38,2023-05-27,0.036988110964332896,0.017173051519154558,0.9458388375165125,1.514,0.03522677234698371,0
38,2023-05-28,0.034346103038309116,0.015852047556142668,0.9498018494055482,1.514,0.0361074416556583,0
38,2023-05-29,0.02906208718626156,0.017173051519154558,0.9537648612945839,1.514,0.036547776309995596,0
38,2023-05-30,0.02774108322324967,0.01453104359313078,0.9577278731836195,1.514,0.03698811096433289,0
38,2023-05-31,0.02509907529722589,0.01453104359313078,0.9603698811096433,1.514,0.03742844561867019,0
38,2023-06-01,0.023778071334214,0.013210039630118891,0.9630118890356671,1.514,0.03786878027300749,0
38,2023-06-02,0.022457067371202115,0.011889035667107,0.9656538969616909,1.514,0.03830911492734478,0
38,2023-06-03,0.019815059445178335,0.011889035667107,0.9682959048877147,1.514,0.038749449581682076,0
38,2023-06-04,0.018494055482166448,0.011889035667107,0.9696169088507266,1.514,0.039189784236019376,0
38,2023-06-05,0.017173051519154558,0.011889035667107,0.9709379128137384,1.514,0.04007045354469397,0
38,2023-06-06,0.015852047556142668,0.010568031704095112,0.9735799207397622,1.514,0.04051078819903126,0
38,2023-06-07,0.01453104359313078,0.010568031704095112,0.9749009247027741,1.514,0.040951122853368556,0
38,2023-06-08,0.013210039630118891,0.010568031704095112,0.9762219286657859,1.514,0.041391457507705856,0
38,2023-06-09,0.011889035667107,0.010568031704095112,0.9775429326287979,1.514,0.041831792162043156,0
38,2023-06-10,0.010568031704095112,0.010568031704095112,0.9788639365918098,1.514,0.04227212681638045,0
38,2023-06-11,0.009247027741083224,0.010568031704095112,0.9801849405548216,1.514,0.04271246147071775,0
38,2023-06-12,0.007926023778071334,0.010568031704095112,0.9815059445178336,1.514,0.04315279612505504,0
38,2023-06-13,0.0066050198150594455,0.010568031704095112,0.9828269484808454,1.514,0.043593130779392336,0
38,2023-06-14,0.005284015852047556,0.010568031704095112,0.9841479524438573,1.514,0.044033465433729636,0
38,2023-06-15,0.003963011889035667,0.010568031704095112,0.9854689564068693,1.514,0.04447380008806693,0
38,2023-06-16,0.002642007926023778,0.010568031704095112,0.9867899603698811,1.514,0.04491413474240422,0
38,2023-06-17,0.001321003963011889,0.010568031704095112,0.988110964332893,1.514,0.04579480405107882,0
38,2023-06-18,0.0,0.010568031704095112,0.9894319682959049,1.514,0.04667547335975342,0
38,2023-06-19,0.0,0.010554089709762533,0.9894459102902374,1.514,0.047053649956024624,0
38,2023-06-20,0.0,0.010540184453227932,0.9894598155467721,1.514,0.04787000439174352,0
38,2023-06-21,0.0,0.010526315789473684,0.9894736842105263,1.514,0.048245614035087724,0
38,2023-06-22,0.0,0.010512483574244415,0.9894875164257556,1.514,0.04862023653088043,0
38,2023-06-23,0.0,0.010498687664041995,0.989501312335958,1.514,0.048993875765529306,0
38,2023-06-24,0.0,0.010484927916120577,0.9895150720838795,1.514,0.049366535605067714,0
38,2023-06-25,0.0,0.010471204188481676,0.9895287958115183,1.514,0.05017452006980803,0
38,2023-06-26,0.0,0.01045751633986928,0.9895424836601308,1.514,0.05054466230936819,0
38,2023-06-27,0.0,0.010443864229765013,0.9895561357702349,1.514,0.05091383812010444,0
38,2023-06-28,0.0,0.010430247718383311,0.9895697522816167,1.514,0.05128205128205129,0
38,2023-06-29,0.0,0.010416666666666666,0.9895833333333334,1.514,0.05164930555555555,0
38,2023-06-30,0.0,0.010403120936280884,0.9895968790637191,1.514,0.052015604681404426,0
39,2023-01-02,1.0,0.0,0.0,1.598,0.0,0
39,2023-01-03,1.0,0.0,0.0,1.598,0.00041718815185648727,0
39,2023-01-04,1.0,0.0,0.0,1.598,0.00041718815185648727,0
39,2023-01-05,1.0,0.0,0.0,1.598,0.00041718815185648727,0
39,2023-01-06,1.0,0.0,0.0,1.598,0.00041718815185648727,0
39,2023-01-07,1.0,0.0,0.0,1.598,0.00041718815185648727,0
39,2023-01-08,1.0,0.0,0.0,1.598,0.0008343763037129745,0
39,2023-01-09,1.0,0.0,0.0,1.598,0.0008343763037129745,0
39,2023-01-10,0.9849812265331664,0.015018773466833541,0.0,1.598,0.0012515644555694619,0
39,2023-01-11,0.9949937421777222,0.0050062578222778474,0.0,1.598,0.001668752607425949,0
39,2023-01-12,0.9949937421777222,0.0050062578222778474,0.0,1.598,0.001668752607425949,0
39,2023-01-13,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.0020859407592824365,0
39,2023-01-14,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.0025031289111389237,0
39,2023-01-15,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.002920317062995411,0
39,2023-01-16,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.003337505214851898,0
39,2023-01-17,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.003337505214851898,0
39,2023-01-18,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.0037546933667083854,0
39,2023-01-19,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.0037546933667083854,0
39,2023-01-20,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.0037546933667083854,0
39,2023-01-21,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.004171881518564873,0
39,2023-01-22,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.00458906967042136,0
39,2023-01-23,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.00458906967042136,0
39,2023-01-24,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.00458906967042136,0
39,2023-01-25,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.00458906967042136,0
39,2023-01-26,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.00458906967042136,0
39,2023-01-27,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.00458906967042136,0
39,2023-01-28,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.00458906967042136,0
39,2023-01-29,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.00458906967042136,0
39,2023-01-30,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.00458906967042136,0
39,2023-01-31,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.00458906967042136,0
39,2023-02-01,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.00458906967042136,0
39,2023-02-02,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.0050062578222778474,0
39,2023-02-03,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.0050062578222778474,0
39,2023-02-04,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.0050062578222778474,0
39,2023-02-05,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.0050062578222778474,0
39,2023-02-06,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.005423445974134335,0
39,2023-02-07,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.005423445974134335,0
39,2023-02-08,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.005423445974134335,0
39,2023-02-09,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.005423445974134335,0
39,2023-02-10,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.005423445974134335,0
39,2023-02-11,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.005423445974134335,0
39,2023-02-12,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.005423445974134335,0
39,2023-02-13,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.005423445974134335,0
39,2023-02-14,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.005423445974134335,0
39,2023-02-15,0.9962453066332916,0.0037546933667083854,0.0,1.598,0.005423445974134335,0
39,2023-02-16,0.9987484355444305,0.0012515644555694619,0.0,1.598,0.005840634125990822,0
39,2023-02-17,0.9987484355444305,0.0012515644555694619,0.0,1.598,0.00625782227784731,0
39,2023-02-18,0.9987484355444305,0.0012515644555694619,0.0,1.598,0.006675010429703796,0
39,2023-02-19,0.9987484355444305,0.0012515644555694619,0.0,1.598,0.006675010429703796,0
39,2023-02-20,0.9987484355444305,0.0012515644555694619,0.0,1.598,0.006675010429703796,0
39,2023-02-21,0.9987484355444305,0.0012515644555694619,0.0,1.598,0.006675010429703796,0
39,2023-02-22,0.9799749687108886,0.02002503128911139,0.0,1.598,0.006675010429703796,0
39,2023-02-23,0.9874843554443054,0.012515644555694618,0.0,1.598,0.0070921985815602835,0
39,2023-02-24,0.9874843554443054,0.012515644555694618,0.0,1.598,0.0070921985815602835,0
39,2023-02-25,0.9874843554443054,0.012515644555694618,0.0,1.598,0.0070921985815602835,0
39,2023-02-26,0.9874843554443054,0.012515644555694618,0.0,1.598,0.0070921985815602835,0
39,2023-02-27,0.9874843554443054,0.012515644555694618,0.0,1.598,0.0070921985815602835,0
39,2023-02-28,0.9874843554443054,0.012515644555694618,0.0,1.598,0.0070921985815602835,0
39,2023-03-01,0.9874843554443054,0.012515644555694618,0.0,1.598,0.0070921985815602835,0
39,2023-03-02,0.9874843554443054,0.012515644555694618,0.0,1.598,0.007509386733416771,0
39,2023-03-03,0.9874843554443054,0.012515644555694618,0.0,1.598,0.007509386733416771,0
39,2023-03-04,0.9874843554443054,0.012515644555694618,0.0,1.598,0.007926574885273258,0
39,2023-03-05,0.9874843554443054,0.012515644555694618,0.0,1.598,0.007926574885273258,0
39,2023-03-06,0.9874843554443054,0.012515644555694618,0.0,1.598,0.007926574885273258,0
39,2023-03-07,0.9874843554443054,0.012515644555694618,0.0,1.598,0.007926574885273258,0
39,2023-03-08,0.9874843554443054,0.012515644555694618,0.0,1.598,0.008343763037129746,0
39,2023-03-09,0.9874843554443054,0.012515644555694618,0.0,1.598,0.008343763037129746,0
39,2023-03-10,0.9436795994993742,0.056320400500625784,0.0,1.598,0.008760951188986232,0
39,2023-03-11,0.9436795994993742,0.056320400500625784,0.0,1.598,0.00917813934084272,0
39,2023-03-12,0.9436795994993742,0.056320400500625784,0.0,1.598,0.00917813934084272,0
39,2023-03-13,0.9148936170212766,0.0851063829787234,0.0,1.598,0.00917813934084272,0
39,2023-03-14,0.9148936170212766,0.0851063829787234,0.0,1.598,0.00917813934084272,0
39,2023-03-15,0.9148936170212766,0.0851063829787234,0.0,1.598,0.00917813934084272,0
39,2023-03-16,0.9148936170212766,0.0851063829787234,0.0,1.598,0.00917813934084272,0
39,2023-03-17,0.9148936170212766,0.0851063829787234,0.0,1.598,0.00917813934084272,0
39,2023-03-18,0.9148936170212766,0.0851063829787234,0.0,1.598,0.00917813934084272,0
39,2023-03-19,0.9148936170212766,0.0851063829787234,0.0,1.598,0.00917813934084272,0
39,2023-03-20,0.9148936170212766,0.0851063829787234,0.0,1.598,0.00917813934084272,0
39,2023-03-21,0.9148936170212766,0.0851063829787234,0.0,1.598,0.00917813934084272,0
39,2023-03-22,0.9148936170212766,0.0851063829787234,0.0,1.598,0.00917813934084272,0
39,2023-03-23,0.9148936170212766,0.0851063829787234,0.0,1.598,0.00917813934084272,0
39,2023-03-24,0.9148936170212766,0.0851063829787234,0.0,1.598,0.00917813934084272,0
39,2023-03-25,0.9148936170212766,0.0851063829787234,0.0,1.598,0.00917813934084272,0
39,2023-03-26,0.9148936170212766,0.0851063829787234,0.0,1.598,0.00917813934084272,0
39,2023-03-27,0.9148936170212766,0.0851063829787234,0.0,1.598,0.009595327492699207,0
39,2023-03-28,0.9148936170212766,0.0851063829787234,0.0,1.598,0.009595327492699207,0
39,2023-03-29,0.9148936170212766,0.0851063829787234,0.0,1.598,0.009595327492699207,0
39,2023-03-30,0.9148936170212766,0.0851063829787234,0.0,1.598,0.009595327492699207,0
39,2023-03-31,0.9148936170212766,0.0851063829787234,0.0,1.598,0.010012515644555695,0
39,2023-04-01,0.9148936170212766,0.0851063829787234,0.0,1.598,0.010012515644555695,0
39,2023-04-02,0.9148936170212766,0.0851063829787234,0.0,1.598,0.010012515644555695,0
39,2023-04-03,0.9148936170212766,0.0851063829787234,0.0,1.598,0.010012515644555695,0
39,2023-04-04,0.9148936170212766,0.0851063829787234,0.0,1.598,0.010012515644555695,0
39,2023-04-05,0.9148936170212766,0.0851063829787234,0.0,1.598,0.010012515644555695,0
39,2023-04-06,0.9148936170212766,0.0851063829787234,0.0,1.598,0.010012515644555695,0
39,2023-04-07,0.951188986232791,0.04881101376720901,0.0,1.598,0.010429703796412183,0
39,2023-04-08,1.0,0.0,0.0,1.598,0.01084689194826867,0
39,2023-04-09,1.0,0.0,0.0,1.598,0.01084689194826867,0
39,2023-04-10,1.0,0.0,0.0,1.598,0.01084689194826867,0
39,2023-04-11,1.0,0.0,0.0,1.598,0.01084689194826867,0
39,2023-04-12,1.0,0.0,0.0,1.598,0.01084689194826867,0
39,2023-04-13,1.0,0.0,0.0,1.598,0.01084689194826867,0
39,2023-04-14,1.0,0.0,0.0,1.598,0.01084689194826867,0
39,2023-04-15,1.0,0.0,0.0,1.598,0.01084689194826867,0
39,2023-04-16,1.0,0.0,0.0,1.598,0.01084689194826867,0
39,2023-04-17,1.0,0.0,0.0,1.598,0.011264080100125156,0
39,2023-04-18,1.0,0.0,0.0,1.598,0.011264080100125156,0
39,2023-04-19,1.0,0.0,0.0,1.598,0.011264080100125156,0
39,2023-04-20,1.0,0.0,0.0,1.598,0.011264080100125156,0
39,2023-04-21,1.0,0.0,0.0,1.598,0.011264080100125156,0
39,2023-04-22,1.0,0.0,0.0,1.598,0.011681268251981644,0
39,2023-04-23,0.9073842302878599,0.09261576971214018,0.0,1.598,0.011681268251981644,0
39,2023-04-24,0.9073842302878599,0.09261576971214018,0.0,1.598,0.011681268251981644,0
39,2023-04-25,0.9073842302878599,0.09261576971214018,0.0,1.598,0.011681268251981644,0
39,2023-04-26,0.9073842302878599,0.09261576971214018,0.0,1.598,0.01209845640383813,0
39,2023-04-27,0.8297872340425532,0.1702127659574468,0.0,1.598,0.01209845640383813,0
39,2023-04-28,0.8297872340425532,0.1702127659574468,0.0,1.598,0.01209845640383813,0
39,2023-04-29,0.8297872340425532,0.1702127659574468,0.0,1.598,0.01209845640383813,0
39,2023-04-30,0.8297872340425532,0.1702127659574468,0.0,1.598,0.01209845640383813,0
39,2023-05-01,0.8297872340425532,0.1702127659574468,0.0,1.598,0.01209845640383813,0
39,2023-05-02,0.8335419274092616,0.16645807259073842,0.0,1.598,0.012932832707551106,0
39,2023-05-03,0.8335419274092616,0.16645807259073842,0.0,1.598,0.012932832707551106,0
39,2023-05-04,0.8335419274092616,0.16645807259073842,0.0,1.598,0.012932832707551106,0
39,2023-05-05,0.8335419274092616,0.16645807259073842,0.0,1.598,0.012932832707551106,0
39,2023-05-06,0.8936170212765957,0.10638297872340426,0.0,1.598,0.013350020859407593,0
39,2023-05-07,0.8936170212765957,0.10638297872340426,0.0,1.598,0.01376720901126408,0
39,2023-05-08,0.8936170212765957,0.10638297872340426,0.0,1.598,0.01376720901126408,0
39,2023-05-09,0.8936170212765957,0.10638297872340426,0.0,1.598,0.014184397163120567,0
39,2023-05-10,0.8936170212765957,0.10638297872340426,0.0,1.598,0.014184397163120567,0
39,2023-05-11,0.8936170212765957,0.10638297872340426,0.0,1.598,0.014184397163120567,0
39,2023-05-12,0.9198998748435544,0.08010012515644556,0.0,1.598,0.014601585314977053,0
39,2023-05-13,0.9198998748435544,0.08010012515644556,0.0,1.598,0.015018773466833541,0
39,2023-05-14,0.9198998748435544,0.08010012515644556,0.0,1.598,0.015018773466833541,0
39,2023-05-15,0.9198998748435544,0.08010012515644556,0.0,1.598,0.015018773466833541,0
39,2023-05-16,0.9198998748435544,0.08010012515644556,0.0,1.598,0.015018773466833541,0
39,2023-05-17,0.9198998748435544,0.08010012515644556,0.0,1.598,0.015018773466833541,0
39,2023-05-18,0.9198998748435544,0.08010012515644556,0.0,1.598,0.015018773466833541,0
39,2023-05-19,0.9198998748435544,0.08010012515644556,0.0,1.598,0.015018773466833541,0
39,2023-05-20,0.9198998748435544,0.08010012515644556,0.0,1.598,0.015018773466833541,0
39,2023-05-21,0.9198998748435544,0.08010012515644556,0.0,1.598,0.015018773466833541,0
39,2023-05-22,0.9198998748435544,0.08010012515644556,0.0,1.598,0.01543596161869003,0
39,2023-05-23,0.9737171464330413,0.026282853566958697,0.0,1.598,0.015853149770546516,0
39,2023-05-24,0.9737171464330413,0.026282853566958697,0.0,1.598,0.015853149770546516,0
39,2023-05-25,0.9737171464330413,0.026282853566958697,0.0,1.598,0.015853149770546516,0
39,2023-05-26,0.9737171464330413,0.026282853566958697,0.0,1.598,0.015853149770546516,0
39,2023-05-27,0.9737171464330413,0.026282853566958697,0.0,1.598,0.016270337922403004,0
39,2023-05-28,0.9849812265331664,0.015018773466833541,0.0,1.598,0.016687526074259492,0
39,2023-05-29,0.9849812265331664,0.015018773466833541,0.0,1.598,0.016687526074259492,0
39,2023-05-30,0.9849812265331664,0.015018773466833541,0.0,1.598,0.016687526074259492,0
39,2023-05-31,0.9849812265331664,0.015018773466833541,0.0,1.598,0.017104714226115977,0
39,2023-06-01,0.9849812265331664,0.015018773466833541,0.0,1.598,0.017104714226115977,0
39,2023-06-02,0.9849812265331664,0.015018773466833541,0.0,1.598,0.017104714226115977,0
39,2023-06-03,0.9849812265331664,0.015018773466833541,0.0,1.598,0.017104714226115977,0
39,2023-06-04,0.9849812265331664,0.015018773466833541,0.0,1.598,0.017104714226115977,0
39,2023-06-05,0.9849812265331664,0.015018773466833541,0.0,1.598,0.017521902377972465,0
39,2023-06-06,0.9849812265331664,0.015018773466833541,0.0,1.598,0.017521902377972465,0
39,2023-06-07,0.9849812265331664,0.015018773466833541,0.0,1.598,0.017521902377972465,0
39,2023-06-08,0.9924906132665833,0.007509386733416771,0.0,1.598,0.017939090529828953,0
39,2023-06-09,0.9924906132665833,0.007509386733416771,0.0,1.598,0.017939090529828953,0
39,2023-06-10,0.9236545682102628,0.07634543178973717,0.0,1.598,0.017939090529828953,0
39,2023-06-11,0.9236545682102628,0.07634543178973717,0.0,1.598,0.017939090529828953,0
39,2023-06-12,0.9236545682102628,0.07634543178973717,0.0,1.598,0.017939090529828953,0
39,2023-06-13,0.9524405506883604,0.04755944931163955,0.0,1.598,0.01835627868168544,0
39,2023-06-14,0.9524405506883604,0.04755944931163955,0.0,1.598,0.01835627868168544,0
39,2023-06-15,0.9524405506883604,0.04755944931163955,0.0,1.598,0.01835627868168544,0
39,2023-06-16,0.9524405506883604,0.04755944931163955,0.0,1.598,0.01877346683354193,0
39,2023-06-17,0.9524405506883604,0.04755944931163955,0.0,1.598,0.019190654985398414,0
39,2023-06-18,0.9524405506883604,0.04755944931163955,0.0,1.598,0.019190654985398414,0
39,2023-06-19,0.9524405506883604,0.04755944931163955,0.0,1.598,0.019190654985398414,0
39,2023-06-20,0.9524405506883604,0.04755944931163955,0.0,1.598,0.019190654985398414,0
39,2023-06-21,0.9524405506883604,0.04755944931163955,0.0,1.598,0.019190654985398414,0
39,2023-06-22,0.9524405506883604,0.04755944931163955,0.0,1.598,0.019190654985398414,0
39,2023-06-23,0.9524405506883604,0.04755944931163955,0.0,1.598,0.019190654985398414,0
39,2023-06-24,0.9524405506883604,0.04755944931163955,0.0,1.598,0.0196078431372549,0
39,2023-06-25,0.9524405506883604,0.04755944931163955,0.0,1.598,0.0196078431372549,0
39,2023-06-26,0.9524405506883604,0.04755944931163955,0.0,1.598,0.0196078431372549,0
39,2023-06-27,0.9524405506883604,0.04755944931163955,0.0,1.598,0.0196078431372549,0
39,2023-06-28,0.9524405506883604,0.04755944931163955,0.0,1.598,0.0196078431372549,0
39,2023-06-29,0.9524405506883604,0.04755944931163955,0.0,1.598,0.0196078431372549,0
39,2023-06-30,0.932415519399249,0.06758448060075094,0.0,1.598,0.0196078431372549,0
40,2023-01-02,1.0,0.0,0.0,1.008,0.0,0
40,2023-01-03,1.0,0.0,0.0,1.008,0.0,0
40,2023-01-04,1.0,0.0,0.0,1.008,0.0006613756613756613,0
40,2023-01-05,1.0,0.0,0.0,1.008,0.0006613756613756613,0
40,2023-01-06,1.0,0.0,0.0,1.008,0.0006613756613756613,0
40,2023-01-07,1.0,0.0,0.0,1.008,0.0013227513227513227,0
40,2023-01-08,1.0,0.0,0.0,1.008,0.0013227513227513227,0
40,2023-01-09,1.0,0.0,0.0,1.008,0.0013227513227513227,0
40,2023-01-10,1.0,0.0,0.0,1.008,0.0013227513227513227,0
40,2023-01-11,1.0,0.0,0.0,1.008,0.0013227513227513227,0
40,2023-01-12,1.0,0.0,0.0,1.008,0.001984126984126984,0
40,2023-01-13,1.0,0.0,0.0,1.008,0.001984126984126984,0
40,2023-01-14,1.0,0.0,0.0,1.008,0.001984126984126984,0
40,2023-01-15,1.0,0.0,0.0,1.008,0.001984126984126984,0
40,2023-01-16,1.0,0.0,0.0,1.008,0.001984126984126984,0
40,2023-01-17,1.0,0.0,0.0,1.008,0.0026455026455026454,0
40,2023-01-18,1.0,0.0,0.0,1.008,0.0026455026455026454,0
40,2023-01-19,1.0,0.0,0.0,1.008,0.0026455026455026454,0
40,2023-01-20,1.0,0.0,0.0,1.008,0.0026455026455026454,0
40,2023-01-21,1.0,0.0,0.0,1.008,0.0026455026455026454,0
40,2023-01-22,1.0,0.0,0.0,1.008,0.0026455026455026454,0
40,2023-01-23,1.0,0.0,0.0,1.008,0.0026455026455026454,0
40,2023-01-24,1.0,0.0,0.0,1.008,0.0026455026455026454,0
40,2023-01-25,1.0,0.0,0.0,1.008,0.0026455026455026454,0
40,2023-01-26,1.0,0.0,0.0,1.008,0.0026455026455026454,0
40,2023-01-27,1.0,0.0,0.0,1.008,0.0033068783068783067,0
40,2023-01-28,1.0,0.0,0.0,1.008,0.0033068783068783067,0
40,2023-01-29,1.0,0.0,0.0,1.008,0.003968253968253968,0
40,2023-01-30,1.0,0.0,0.0,1.008,0.003968253968253968,0
40,2023-01-31,1.0,0.0,0.0,1.008,0.004629629629629629,0
40,2023-02-01,1.0,0.0,0.0,1.008,0.005291005291005291,0
40,2023-02-02,1.0,0.0,0.0,1.008,0.005291005291005291,0
40,2023-02-03,1.0,0.0,0.0,1.008,0.005291005291005291,0
40,2023-02-04,1.0,0.0,0.0,1.008,0.005291005291005291,0
40,2023-02-05,1.0,0.0,0.0,1.008,0.005291005291005291,0
40,2023-02-06,1.0,0.0,0.0,1.008,0.005291005291005291,0
40,2023-02-07,1.0,0.0,0.0,1.008,0.005291005291005291,0
40,2023-02-08,1.0,0.0,0.0,1.008,0.005291005291005291,0
40,2023-02-09,1.0,0.0,0.0,1.008,0.005291005291005291,0
40,2023-02-10,1.0,0.0,0.0,1.008,0.005291005291005291,0
40,2023-02-11,1.0,0.0,0.0,1.008,0.005291005291005291,0
40,2023-02-12,1.0,0.0,0.0,1.008,0.005291005291005291,0
40,2023-02-13,1.0,0.0,0.0,1.008,0.005291005291005291,0
40,2023-02-14,1.0,0.0,0.0,1.008,0.005952380952380952,0
40,2023-02-15,1.0,0.0,0.0,1.008,0.005952380952380952,0
40,2023-02-16,1.0,0.0,0.0,1.008,0.005952380952380952,0
40,2023-02-17,1.0,0.0,0.0,1.008,0.006613756613756613,0
40,2023-02-18,1.0,0.0,0.0,1.008,0.006613756613756613,0
40,2023-02-19,1.0,0.0,0.0,1.008,0.006613756613756613,0
40,2023-02-20,1.0,0.0,0.0,1.008,0.006613756613756613,0
40,2023-02-21,1.0,0.0,0.0,1.008,0.006613756613756613,0
40,2023-02-22,1.0,0.0,0.0,1.008,0.007275132275132275,0
40,2023-02-23,1.0,0.0,0.0,1.008,0.007275132275132275,0
40,2023-02-24,1.0,0.0,0.0,1.008,0.007936507936507936,0
40,2023-02-25,1.0,0.0,0.0,1.008,0.007936507936507936,0
40,2023-02-26,1.0,0.0,0.0,1.008,0.008597883597883597,0
40,2023-02-27,1.0,0.0,0.0,1.008,0.008597883597883597,0
40,2023-02-28,1.0,0.0,0.0,1.008,0.008597883597883597,0
40,2023-03-01,1.0,0.0,0.0,1.008,0.008597883597883597,0
40,2023-03-02,1.0,0.0,0.0,1.008,0.009259259259259259,0
40,2023-03-03,1.0,0.0,0.0,1.008,0.009259259259259259,0
40,2023-03-04,1.0,0.0,0.0,1.008,0.009259259259259259,0
40,2023-03-05,1.0,0.0,0.0,1.008,0.009259259259259259,0
40,2023-03-06,1.0,0.0,0.0,1.008,0.009259259259259259,0
40,2023-03-07,1.0,0.0,0.0,1.008,0.009259259259259259,0
40,2023-03-08,1.0,0.0,0.0,1.008,0.009259259259259259,0
40,2023-03-09,1.0,0.0,0.0,1.008,0.00992063492063492,0
40,2023-03-10,1.0,0.0,0.0,1.008,0.010582010582010581,0
